Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-04 09:00:00+01:00,21.739999771118164,21.7549991607666,21.6299991607666,21.635000228881836,0,0.0,0.0,0.0
2024-01-04 10:00:00+01:00,21.6200008392334,21.68000030517578,21.6200008392334,21.639999389648438,28124,0.0,0.0,0.0
2024-01-04 11:00:00+01:00,21.649999618530273,21.65999984741211,21.6299991607666,21.655000686645508,16098,0.0,0.0,0.0
2024-01-04 12:00:00+01:00,21.655000686645508,21.684999465942383,21.6200008392334,21.6299991607666,20253,0.0,0.0,0.0
2024-01-04 13:00:00+01:00,21.6299991607666,21.649999618530273,21.575000762939453,21.575000762939453,39931,0.0,0.0,0.0
2024-01-04 14:00:00+01:00,21.594999313354492,21.6200008392334,21.53499984741211,21.540000915527344,14375,0.0,0.0,0.0
2024-01-04 15:00:00+01:00,21.540000915527344,21.670000076293945,21.530000686645508,21.530000686645508,82366,0.0,0.0,0.0
2024-01-04 16:00:00+01:00,21.530000686645508,21.625,21.510000228881836,21.600000381469727,74677,0.0,0.0,0.0
2024-01-04 17:00:00+01:00,21.604999542236328,21.674999237060547,21.604999542236328,21.655,46437,0.0,0.0,0.0
