Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-02 09:00:00+01:00,22.329999923706055,22.34000015258789,22.299999237060547,22.31999969482422,0,0.0,0.0,0.0
2024-01-02 10:00:00+01:00,22.309999465942383,22.31999969482422,22.25,22.290000915527344,19867,0.0,0.0,0.0
2024-01-02 11:00:00+01:00,22.290000915527344,22.31999969482422,22.270000457763672,22.270000457763672,34757,0.0,0.0,0.0
2024-01-02 12:00:00+01:00,22.264999389648438,22.274999618530273,22.174999237060547,22.229999542236328,23472,0.0,0.0,0.0
2024-01-02 13:00:00+01:00,22.239999771118164,22.239999771118164,22.18000030517578,22.190000534057617,22027,0.0,0.0,0.0
2024-01-02 14:00:00+01:00,22.190000534057617,22.219999313354492,22.165000915527344,22.219999313354492,26575,0.0,0.0,0.0
2024-01-02 15:00:00+01:00,22.219999313354492,22.260000228881836,21.8799991607666,21.934999465942383,124081,0.0,0.0,0.0
2024-01-02 16:00:00+01:00,21.93000030517578,21.959999084472656,21.81999969482422,21.875,102191,0.0,0.0,0.0
2024-01-02 17:00:00+01:00,21.895000457763672,21.97,21.895000457763672,21.97,35927,0.0,0.0,0.0
