Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 04:00:00-05:00,248.05,250.97,248.05,250.41,0,0.0,0.0
2024-01-02 05:00:00-05:00,250.41,250.51,249.54,249.64,0,0.0,0.0
2024-01-02 06:00:00-05:00,249.64,249.81,245.1,245.1,0,0.0,0.0
2024-01-02 07:00:00-05:00,245.1,247.75,245.0,246.41,0,0.0,0.0
2024-01-02 08:00:00-05:00,246.43,251.0,245.1155,246.14,0,0.0,0.0
2024-01-02 09:00:00-05:00,246.14,256.91,245.25,250.34,0,0.0,0.0
2024-01-02 09:30:00-05:00,250.0,251.25,244.41000366210938,249.61000061035156,36427280,0.0,0.0
2024-01-02 10:30:00-05:00,249.60000610351562,250.25999450683594,246.82000732421875,250.0,16932853,0.0,0.0
2024-01-02 11:30:00-05:00,249.9940948486328,251.0,247.9416961669922,248.35000610351562,12121725,0.0,0.0
2024-01-02 12:30:00-05:00,248.35499572753906,249.13299560546875,247.0,248.35169982910156,9300163,0.0,0.0
2024-01-02 13:30:00-05:00,248.38999938964844,249.3800048828125,247.3000030517578,248.13720703125,8770028,0.0,0.0
2024-01-02 14:30:00-05:00,248.10000610351562,248.3800048828125,246.3300018310547,246.77999877929688,9630581,0.0,0.0
2024-01-02 15:30:00-05:00,246.77000427246094,248.69000244140625,246.05999755859375,248.39999389648438,7973090,0.0,0.0
2024-01-02 16:00:00-05:00,248.45,253.6377,248.0435,248.29,0,0.0,0.0
2024-01-02 17:00:00-05:00,248.34,264.55493,234.6474,248.79,0,0.0,0.0
2024-01-02 18:00:00-05:00,248.775,248.89,248.5,248.51,0,0.0,0.0
